ZONA;AÑO;SEXO;P01;P02;P03;P04;P05;P06;P07;P08;P09;P10;P11;P12;P13;P14;P15;P16;P17;P18
18;2023;A;16257;17159;16725;15914;16009;16109;17029;19655;20480;19423;17143;16603;16058;16502;16667;14201;11048;12725
1;2024;A;25392;26593;26945;26094;27269;28316;31623;35588;37744;36173;32350;31680;31257;32864;34473;30367;23551;28955
2;2024;A;79257;82043;80771;77172;77131;76942;82761;94321;97714;91829;80986;78208;77092;78579;78495;66979;52090;61559
3;2024;A;95264;99335;96478;91655;91849;90845;97266;110176;114783;107524;94986;92410;90167;91614;90776;76122;58937;69233
4;2024;A;73818;76342;73508;68842;68446;66920;69575;78986;81792;76640;67009;64600;62816;62576;60340;49615;38553;44486
5;2024;A;60890;63848;63822;61896;64014;66601;73807;84033;89043;84077;76088;73937;72831;76071;79571;69598;54524;66079
6;2024;A;90818;94384;92147;87233;87418;86708;92302;105043;109153;102393;91011;87900;85486;86799;85950;72603;55796;64604
7;2024;A;32026;33469;33253;32172;32650;33647;37212;41982;44792;42171;37773;36509;36152;37359;38865;33291;26090;31152
8;2024;A;77298;79956;78373;73983;73590;73492;78212;87911;91249;85973;75844;73281;71027;72049;71390;59401;45953;54259
9;2024;A;109498;114299;113077;108392;109285;112081;121734;137465;144163;135914;122068;118089;115978;119485;121475;104084;82355;98773
10;2024;A;17891;18839;18713;17619;17894;17931;19778;22169;23383;22164;19848;19394;18842;19187;19802;16697;13375;15798
11;2024;A;15531;16164;15909;15360;15415;15775;17090;19181;20297;18995;16852;16533;16389;16514;16464;14303;11251;12986
12;2024;A;53509;55538;54701;51584;52856;52870;57510;65252;68421;64398;57199;55201;53868;55477;56136;48210;37895;46457
13;2024;A;37344;38113;37244;35428;35365;35247;37631;42845;44564;41814;36791;35795;34864;35046;35160;29930;23430;28551
14;2024;A;18162;19222;18872;17924;18210;18452;20156;22640;23777;22574;19988;19368;19202;19605;20059;17200;13520;16474
15;2024;A;74586;76918;74954;69897;69043;67145;70602;80070;82389;76489;66876;64672;62939;61667;59792;49654;37562;42785
16;2024;A;65362;68522;67625;65133;65629;66640;72834;82246;86474;81131;72324;70066;68607;69987;71357;61423;47193;54117
17;2024;A;25872;26765;26065;24230;23865;22913;24305;27165;28099;26436;22931;22072;21452;21035;20202;16700;12618;14678
18;2024;A;15924;16525;16329;15605;15825;15794;17297;19493;20390;19213;17359;16677;16198;16505;16901;14422;11318;13271
1;2025;A;24614;25960;26740;25844;26586;27954;31527;35568;37873;35981;32490;31285;31114;33138;34533;30570;24330;29964
2;2025;A;79592;82676;80790;76916;77124;77458;83554;94374;99008;93501;82134;79158;77875;79328;79556;67948;52318;62917
3;2025;A;94273;98019;95222;91023;91338;90985;97184;110256;114481;107335;95173;91931;89578;91263;91072;77411;59952;70322
4;2025;A;72282;73896;72422;68119;67719;65497;69381;78119;80713;76047;67118;64254;62397;61856;60782;50438;38843;44828
5;2025;A;59634;62656;63033;61587;63495;66177;74063;84319;89215;84768;76864;74469;73221;76979;80869;70008;55585;67108
6;2025;A;88507;92046;89831;85655;85823;85825;91702;104665;108551;102034;90513;87799;85567;87076;86688;73245;56618;65677
7;2025;A;31026;32529;32355;31851;31780;33352;36781;41631;44013;41745;37862;36112;35665;37319;38934;33722;26122;31477
8;2025;A;76189;79289;78255;73702;73240;72632;77611;88363;92125;86483;75994;73756;71389;71868;71861;60721;46556;54546
9;2025;A;108425;113097;112645;107283;109466;111874;121384;138463;145059;137426;122643;119181;116955;121221;124457;106853;84173;102206
10;2025;A;17694;18535;18365;17462;17729;17922;19735;22109;23241;22268;19674;19131;18977;19700;20163;17303;13637;16701
11;2025;A;15201;15895;15493;15141;15222;15435;16533;18976;19634;18961;16844;16502;16127;16405;16758;14510;11143;13343
12;2025;A;52698;54825;53792;51593;52158;52437;57320;64882;68360;64523;57266;55670;54631;56377;57117;49204;38518;47980
13;2025;A;35951;37563;36583;34866;34958;34879;37569;42231;44453;41956;36873;35935;34799;35323;35893;30506;24173;29173
14;2025;A;17754;18590;18544;17577;17936;18186;19967;22748;24032;22537;20236;19630;18895;19905;20354;17594;13935;17130
15;2025;A;73251;75217;73610;69224;68965;66558;70128;79610;81997;76443;67377;64787;62532;62528;60932;50531;38725;43883
16;2025;A;63861;66840;66265;63662;64852;65889;72822;81887;86266;81015;72363;70426;68914;71406;72452;61885;48571;55806
17;2025;A;25907;26537;26317;24445;24079;23066;24363;27534;28269;26289;22836;22047;21832;21388;20441;17064;12970;15034
18;2025;A;15474;16137;15932;15269;15485;15968;17174;19496;20248;19270;17254;16477;16387;16985;17292;14720;11668;13612
100;2000;M;554540;561637;535367;486982;467506;428059;418382;480393;477751;440620;357614;338131;319109;291004;250032;189001;128654;117720
100;2000;F;522385;528228;505892;462076;444103;409211;402386;460666;461912;431106;375954;362403;345210;321237;278147;214076;154678;164863
100;2000;A;1076925;1089865;1041259;949058;911609;837270;820768;941059;939663;871726;733568;700534;664319;612241;528179;403077;283332;282583
100;2001;M;558674;565963;540727;491459;472713;434883;426214;488295;486594;450255;366887;346571;326244;299495;258972;196494;135034;124254
100;2001;F;526636;535140;508196;467944;449275;415306;411359;467974;472433;441131;384581;371994;355021;331257;289992;224707;164371;176856
100;2001;A;1085310;1101103;1048923;959403;921988;850189;837573;956269;959027;891386;751468;718565;681265;630752;548964;421201;299405;301110
100;2002;M;562647;570588;543789;496536;479019;441757;434322;496978;497869;458067;375498;354732;334674;307890;269189;206477;142114;131638
100;2002;F;529742;536920;512969;471992;453980;421808;417501;477255;482533;448430;393316;381165;362826;340350;301406;236184;174804;189657
100;2002;A;1092389;1107508;1056758;968528;932999;863565;851823;974233;980402;906497;768814;735897;697500;648240;570595;442661;316918;321295
100;2003;M;565980;576012;550926;501526;485519;447966;443019;507404;507068;468929;384190;362248;343546;317939;279627;214446;149265;139353
100;2003;F;530017;539431;514747;473496;458932;425689;422818;482473;489955;458278;402395;385807;370351;350702;313061;245808;181858;202353
100;2003;A;1095997;1115443;1065673;975022;944451;873655;865837;989877;997023;927207;786585;748055;713897;668641;592688;460254;331123;341706
100;2004;M;571052;581819;555963;507763;491064;454124;451373;516026;517023;477411;391014;372411;351977;327198;289936;222921;157109;146903
100;2004;F;532175;542774;519048;476836;460161;431460;430322;490927;497774;466199;409462;394756;378902;359446;323797;256368;189690;215697
100;2004;A;1103227;1124593;1075011;984599;951225;885584;881695;1006953;1014797;943610;800476;767167;730879;686644;613733;479289;346799;362600
100;2005;M;576037;588352;562258;515270;498891;464115;460422;527146;529512;487892;403055;380571;361597;337772;300920;233057;163446;154774
100;2005;F;533999;543908;520797;479700;465284;436436;438439;501012;506734;474155;419313;404990;387653;370133;334812;267860;200780;228350
100;2005;A;1110036;1132260;1083055;994970;964175;900551;898861;1028158;1036246;962047;822368;785561;749250;707905;635732;500917;364226;383124
100;2006;M;582166;592933;567589;521430;503992;471144;470780;537901;539531;498782;412891;391172;370862;348497;312137;243907;172000;163202
100;2006;F;535659;545125;522474;482913;468812;442798;444244;507652;515420;484380;427262;413128;398444;380258;346703;278158;209584;243906
100;2006;A;1117825;1138058;1090063;1004343;972804;913942;915024;1045553;1054951;983162;840153;804300;769306;728755;658840;522065;381584;407108
100;2007;M;584257;594896;570531;523119;508214;475549;476139;543972;549833;507503;419735;398736;378529;356509;321352;253326;178745;171150
100;2007;F;536310;546984;525609;486113;472126;445893;452604;515543;525114;492889;436252;422881;406532;390850;359600;289048;219705;257214
100;2007;A;1120567;1141880;1096140;1009232;980340;921442;928743;1059515;1074947;1000392;855987;821617;785061;747359;680952;542374;398450;428364
100;2008;M;584921;599121;573072;526229;513031;480530;484231;551647;557152;517146;428452;405435;385521;365870;332522;262123;185382;178977
100;2008;F;535259;546692;526445;487395;474858;450643;456608;520828;532739;500032;443311;429312;414640;399717;371269;301360;228958;270882
100;2008;A;1120180;1145813;1099517;1013624;987889;931173;940839;1072475;1089891;1017178;871763;834747;800161;765587;703791;563483;414340;449859
100;2009;M;589415;600626;577829;530553;516416;488053;492498;562340;567540;524045;436305;414025;394762;375341;342967;272360;192604;187030
100;2009;F;531479;544557;524376;486760;474890;451724;459464;525267;538725;505296;448798;434935;420534;407922;380293;310216;236755;284112
100;2009;A;1120894;1145183;1102205;1017313;991306;939777;951962;1087607;1106265;1029341;885103;848960;815296;783263;723260;582576;429359;471142
100;2010;M;589983;602327;582167;534877;521182;493348;499067;569719;576194;532630;445572;422486;402968;384769;353707;282514;201808;196316
100;2010;F;529842;542649;523373;486444;475414;454741;464813;529135;542304;510966;454467;441973;426334;416235;389846;320763;247045;297818
100;2010;A;1119825;1144976;1105540;1021321;996596;948089;963880;1098854;1118498;1043596;900039;864459;829302;801004;743553;603277;448853;494134
100;2011;M;589955;603786;583727;539120;525657;499280;507962;577080;586330;541849;452330;431065;410708;393412;365335;291654;209422;204850
100;2011;F;528999;541394;521388;485432;474694;456328;468641;534645;548784;517307;461094;447349;434425;424314;400501;330059;255167;311012
100;2011;A;1118954;1145180;1105115;1024552;1000351;955608;976603;1111725;1135114;1059156;913424;878414;845133;817726;765836;621713;464589;515862
100;2012;M;593693;607805;586168;542697;530250;505409;514148;584825;595327;552121;461066;439584;420115;404934;376664;302439;217080;212911
100;2012;F;521076;534769;517665;482946;474005;456096;471250;537048;554142;521052;465412;452041;439398;430456;409764;338964;263761;323076
100;2012;A;1114769;1142574;1103833;1025643;1004255;961505;985398;1121873;1149469;1073173;926478;891625;859513;835390;786428;641403;480841;535987
100;2013;M;593460;607954;587939;545014;534092;509209;522457;594479;604059;560308;469874;447415;428398;412589;388390;313036;225828;222702
100;2013;F;518086;532522;513562;480368;472241;457248;474680;539210;556864;525277;470196;456663;445286;438207;418215;347320;272426;336321
100;2013;A;1111546;1140476;1101501;1025382;1006333;966457;997137;1133689;1160923;1085585;940070;904078;873684;850796;806605;660356;498254;559023
100;2014;M;594402;610684;589715;546898;537638;514821;529048;601054;613132;568400;479000;454748;437014;423710;399557;322828;233329;230607
100;2014;F;511804;527963;509932;479163;470468;457074;476186;543851;559415;528918;474959;461282;450098;446946;428150;356972;279956;348896
100;2014;A;1106206;1138647;1099647;1026061;1008106;971895;1005234;1144905;1172547;1097318;953959;916030;887112;870656;827707;679800;513285;579503
100;2015;M;594781;610357;590076;549287;540370;519432;534283;608858;620354;575536;485993;464143;444874;433707;410612;332564;241606;240234
100;2015;F;507448;524046;507048;476498;470249;458858;480220;545793;565868;533451;480402;467466;454739;454626;437815;368495;289123;363951
100;2015;A;1102229;1134403;1097124;1025785;1010619;978290;1014503;1154651;1186222;1108987;966395;931609;899613;888333;848427;701059;530729;604185
100;2016;M;591057;608273;588753;548519;541328;521106;541163;615320;628344;582783;491604;468266;449995;440049;421294;342509;249101;248719
100;2016;F;502554;517130;504394;471582;466855;459036;482063;548382;568659;537836;485449;471275;460293;460796;448543;377806;297854;377156
100;2016;A;1093611;1125403;1093147;1020101;1008183;980142;1023226;1163702;1197003;1120619;977053;939541;910288;900845;869837;720315;546955;625875
100;2017;M;589411;607980;588427;548823;543223;525434;546718;620331;635506;589003;499112;476528;456424;449360;431609;351889;257660;257291
100;2017;F;497819;512781;499554;469076;465268;457468;484036;550285;571933;540669;488144;476282;465615;466131;456438;387036;306275;389691
100;2017;A;1087230;1120761;1087981;1017899;1008491;982902;1030754;1170616;1207439;1129672;987256;952810;922039;915491;888047;738925;563935;646982
100;2018;M;584699;600840;584306;546991;542068;524523;548533;621646;637006;592453;502266;479695;461390;454072;438697;358313;262821;263568
100;2018;F;488501;504020;492507;464732;461226;455087;483486;549275;572399;544030;490483;478035;467343;472597;462814;393927;313317;401367
100;2018;A;1073200;1104860;1076813;1011723;1003294;979610;1032019;1170921;1209405;1136483;992749;957730;928733;926669;901511;752240;576138;664935
100;2019;M;577984;596253;580717;544256;538878;525507;551203;623522;639544;594217;506798;482876;465443;459652;447240;366788;270113;271730
100;2019;F;479565;496499;485394;459074;457577;454031;481678;547794;572049;542744;491501;481089;470966;475667;470519;401144;319523;411978
100;2019;A;1057549;1092752;1066111;1003330;996455;979538;1032881;1171316;1211593;1136961;998299;963965;936409;935319;917759;767932;589636;683708
100;2020;M;568725;586391;572522;537627;534254;521961;549220;621302;637852;593768;507369;484160;468572;463525;453040;372952;273914;277959
100;2020;F;471403;487098;476720;451210;451351;450466;479985;546458;572362;542315;492113;481861;471360;478670;477159;407859;326299;421639
100;2020;A;1040128;1073489;1049242;988837;985605;972427;1029205;1167760;1210214;1136083;999482;966021;939932;942195;930199;780811;600213;699598
100;2021;M;559879;580078;565617;530958;527950;518722;548461;620086;637730;593517;508190;486686;469261;467541;458057;377647;278602;281480
100;2021;F;462941;480014;469974;446118;447266;446589;480542;547472;572336;544582;494436;483579;475165;485160;483205;416123;334234;433561
100;2021;A;1022820;1060092;1035591;977076;975216;965311;1029003;1167558;1210066;1138099;1002626;970265;944426;952701;941262;793770;612836;715041
100;2022;M;550254;570792;557264;526359;525402;517056;545759;620826;639684;594917;510457;488360;470906;471102;464376;384162;284390;288556
100;2022;F;453606;470531;461904;440813;442426;444292;478186;543599;572320;544517;496125;483468;475688;488112;489792;422198;339227;444218
100;2022;A;1003860;1041323;1019168;967172;967828;961348;1023945;1164425;1212004;1139434;1006582;971828;946594;959214;954168;806360;623617;732774
100;2023;M;541943;562644;550728;519278;518553;513048;545842;618771;638846;594178;510622;488497;473159;473620;471196;390509;288555;293681
100;2023;F;444293;461997;454484;433226;434864;439401;475946;540219;569805;543148;494751;484066;476329;491199;494886;429036;346100;452528
100;2023;A;986236;1024641;1005212;952504;953417;952449;1021788;1158990;1208651;1137326;1005373;972563;949488;964819;966082;819545;634655;746209
100;2024;M;534290;554444;543699;514622;516280;512836;545210;617029;638526;593454;512784;490136;476104;477781;475110;396332;293257;299948
100;2024;F;434152;452431;445087;425597;429474;435483;476485;539537;569701;542454;495499;486256;479063;494638;502098;434267;352754;464269
100;2024;A;968442;1006875;988786;940219;945754;948319;1021695;1156566;1208227;1135908;1008283;976392;955167;972419;977208;830599;646011;764217
100;2025;M;527931;546239;537644;511004;512575;508953;545052;616828;638924;595887;514297;493001;476761;483159;482377;402177;298914;306545
100;2025;F;424402;444068;438550;420215;425380;433141;473746;538403;568614;542695;497217;485549;480094;496906;507777;442056;358923;475162
100;2025;A;952333;990307;976194;931219;937955;942094;1018798;1155231;1207538;1138582;1011514;978550;956855;980065;990154;844233;657837;781707
