ZONA;AÑO;SEXO;ICDO;I01;I02;I03;I04;I05;I06;I07;I08;I09;I10;I11;I12;I13;I14;I15;I16;I17;I18;SE
15;2004;A;62;0;0;0;0;0;1;2;1;0;2;1;1;0;0;0;0;0;0;0
16;2004;A;62;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0
17;2004;A;62;0;0;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0
18;2004;A;62;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1;2004;A;64;0;0;0;0;0;1;1;0;2;4;5;1;3;5;2;6;3;6;0
2;2004;A;64;0;1;0;0;0;0;2;1;4;6;3;8;10;9;9;11;8;17;0
3;2004;A;64;0;0;0;0;0;1;1;2;6;8;10;12;19;16;21;14;9;13;0
4;2004;A;64;0;0;0;0;0;0;1;1;3;7;4;11;6;9;5;7;4;11;0
5;2004;A;64;0;0;0;0;2;5;1;2;5;5;5;5;11;10;9;15;14;16;0
6;2004;A;64;0;0;0;1;0;1;1;1;2;5;5;7;9;11;14;7;12;11;0
7;2004;A;64;0;0;0;0;0;1;0;1;1;0;1;4;5;1;4;0;4;3;0
8;2004;A;64;0;0;0;0;0;1;0;5;6;8;2;9;10;7;11;12;8;8;0
9;2004;A;64;0;0;0;0;1;1;3;5;5;3;7;9;13;10;19;14;3;9;0
10;2004;A;64;0;0;0;0;0;0;1;0;1;0;2;1;2;1;2;0;4;1;0
11;2004;A;64;0;0;0;0;0;0;0;1;1;1;0;2;5;2;0;0;1;3;0
12;2004;A;64;0;0;0;0;1;0;1;3;2;3;2;6;4;4;11;2;4;3;0
13;2004;A;64;0;1;1;0;0;0;0;0;0;3;3;2;2;3;4;4;1;3;0
14;2004;A;64;0;0;0;0;0;0;2;0;1;3;0;2;1;3;2;3;3;3;0
15;2004;A;64;0;0;0;1;1;2;1;2;2;2;3;6;7;12;10;13;11;13;0
16;2004;A;64;0;0;0;0;1;0;1;0;2;0;8;7;9;15;7;4;5;3;0
17;2004;A;64;0;0;0;0;0;0;2;1;0;2;2;0;4;1;3;2;1;2;0
18;2004;A;64;0;0;0;0;0;0;0;0;1;1;0;2;1;0;3;1;2;2;0
1;2004;A;67;0;0;0;0;0;1;2;7;7;12;19;20;27;39;48;48;52;54;0
2;2004;A;67;0;0;0;1;3;2;5;11;13;25;36;44;74;82;103;133;100;154;0
3;2004;A;67;0;0;0;2;0;2;5;10;20;41;63;79;107;136;220;229;258;274;0
4;2004;A;67;0;0;0;0;1;1;3;11;11;14;22;40;55;60;76;83;59;94;0
5;2004;A;67;0;0;0;0;1;3;4;7;21;22;33;62;98;137;150;157;151;225;0
6;2004;A;67;0;0;0;0;1;1;4;12;20;46;42;46;74;89;105;131;109;125;0
7;2004;A;67;0;0;0;0;0;1;1;3;5;8;12;17;26;24;31;37;23;42;0
8;2004;A;67;0;0;0;0;1;3;6;9;14;29;34;40;70;77;136;140;139;151;0
9;2004;A;67;0;0;0;0;2;2;6;14;23;36;40;55;78;115;148;140;152;169;0
10;2004;A;67;0;0;0;0;0;0;1;2;2;3;5;5;11;19;25;24;23;36;0
11;2004;A;67;0;0;0;0;0;0;0;2;1;1;2;4;9;13;17;22;13;23;0
12;2004;A;67;0;0;0;0;1;2;2;6;11;19;33;46;62;72;84;107;84;107;0
13;2004;A;67;0;0;0;0;0;1;4;7;4;9;21;24;29;34;34;33;32;28;0
14;2004;A;67;0;0;0;0;0;1;0;2;2;1;6;7;18;20;22;27;19;17;0
15;2004;A;67;0;0;0;1;0;3;3;5;16;26;24;41;53;61;86;65;63;60;0
16;2004;A;67;0;0;0;0;0;5;4;12;18;24;40;40;59;92;116;112;102;148;0
17;2004;A;67;0;0;0;0;0;1;3;6;4;5;11;26;25;26;36;39;48;47;0
18;2004;A;67;0;0;0;0;0;0;4;1;6;4;4;12;9;13;18;24;24;17;0
1;2004;A;71;0;0;0;0;1;1;0;7;1;5;4;5;3;7;9;9;6;10;0
2;2004;A;71;0;0;1;1;0;2;1;6;2;14;5;16;11;16;17;18;19;16;0
3;2004;A;71;0;0;0;0;0;3;3;4;9;13;7;19;14;14;18;19;30;24;0
4;2004;A;71;0;0;0;0;2;1;2;2;1;5;9;4;6;14;16;12;5;14;0
5;2004;A;71;0;0;0;1;0;3;3;5;4;9;13;8;11;21;14;18;15;16;0
6;2004;A;71;0;0;0;0;0;2;5;3;9;7;4;12;8;13;15;13;17;13;0
7;2004;A;71;0;0;0;0;0;2;0;0;0;2;5;1;5;4;6;2;6;7;0
8;2004;A;71;0;0;0;2;0;3;4;2;3;7;4;7;15;9;18;18;13;24;0
9;2004;A;71;0;0;0;1;0;0;2;6;7;8;11;10;16;16;17;15;23;23;0
10;2004;A;71;0;0;0;0;0;0;2;0;2;1;1;3;2;3;5;4;3;1;0
11;2004;A;71;0;0;0;0;0;1;0;0;4;2;0;2;4;3;4;3;1;4;0
12;2004;A;71;0;0;0;1;0;0;2;3;5;3;6;12;12;7;10;12;11;8;0
13;2004;A;71;0;0;0;0;0;1;0;2;1;4;1;0;4;11;12;8;3;5;0
14;2004;A;71;0;0;0;0;0;0;0;1;0;4;0;2;4;5;2;1;2;3;0
15;2004;A;71;0;1;0;0;1;2;2;4;1;10;5;8;11;5;9;7;9;4;0
16;2004;A;71;0;0;0;0;0;0;4;2;8;9;7;8;6;13;11;6;12;16;0
17;2004;A;71;0;0;0;0;0;0;1;0;0;3;1;1;3;6;0;3;3;4;0
18;2004;A;71;0;0;0;0;0;0;1;1;1;1;1;1;2;2;2;1;2;3;0
1;2004;A;73;0;1;2;0;0;0;2;5;4;0;0;0;0;1;0;1;1;1;0
2;2004;A;73;0;0;0;4;0;2;1;3;2;2;4;0;3;2;0;2;3;2;0
3;2004;A;73;0;1;2;7;3;3;1;6;6;4;4;5;6;9;6;2;3;2;0
4;2004;A;73;1;0;0;1;1;2;1;4;2;5;1;1;1;3;2;1;1;0;0
5;2004;A;73;0;1;2;1;3;0;1;0;3;3;1;6;2;3;1;1;5;5;0
6;2004;A;73;0;1;0;0;1;2;3;4;2;3;4;1;2;3;4;5;0;1;0
7;2004;A;73;0;0;0;0;0;2;3;0;0;0;1;1;1;1;2;1;2;2;0
8;2004;A;73;0;0;0;0;1;1;1;6;4;6;2;2;2;4;2;2;0;1;0
9;2004;A;73;0;1;1;2;2;2;2;7;6;6;5;3;4;7;3;6;1;3;0
10;2004;A;73;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
11;2004;A;73;0;0;0;0;1;1;1;0;0;0;2;0;0;1;1;1;0;3;0
12;2004;A;73;1;1;0;0;2;2;1;2;1;3;4;2;2;1;3;0;2;1;0
13;2004;A;73;0;3;0;0;0;1;1;0;3;1;0;0;0;3;1;3;0;1;0
14;2004;A;73;0;0;0;0;0;0;0;0;1;1;1;2;0;0;1;0;1;0;0
15;2004;A;73;0;0;1;1;2;1;0;2;0;1;0;1;4;3;3;1;1;0;0
16;2004;A;73;0;0;2;0;2;2;2;5;3;3;6;1;2;0;0;0;1;2;0
17;2004;A;73;0;1;1;0;0;0;0;2;0;1;2;1;1;1;1;0;0;0;0
18;2004;A;73;0;1;0;1;0;1;0;1;0;0;2;3;0;0;1;0;0;0;0
1;2004;A;81;0;0;1;1;0;0;0;0;0;0;0;1;1;1;1;1;2;0;0
2;2004;A;81;1;1;1;0;0;1;2;4;5;5;1;0;0;3;2;2;0;1;0
3;2004;A;81;1;1;0;0;0;1;2;2;1;2;1;1;4;2;4;3;2;3;0
4;2004;A;81;0;0;0;2;1;3;2;1;3;1;1;3;3;2;3;0;2;0;0
5;2004;A;81;0;0;0;1;2;0;1;4;1;3;0;4;2;3;1;0;2;1;0
6;2004;A;81;1;1;3;1;0;0;1;1;1;0;3;1;4;3;1;2;2;3;0
7;2004;A;81;0;0;1;0;2;0;0;1;1;1;0;1;0;0;3;0;0;1;0
8;2004;A;81;0;0;1;0;2;0;2;3;2;2;2;5;0;3;4;3;3;3;0
9;2004;A;81;0;1;0;0;0;0;1;5;2;3;2;3;4;3;3;3;2;2;0
10;2004;A;81;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;0;1;0;0
11;2004;A;81;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;1;1;1;0
12;2004;A;81;0;0;1;2;1;1;0;0;0;2;1;2;0;2;3;0;1;0;0
13;2004;A;81;0;0;0;3;0;1;0;0;1;1;0;0;0;2;0;0;1;0;0
14;2004;A;81;0;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0
15;2004;A;81;0;0;0;2;4;1;2;1;0;3;4;1;3;0;0;0;0;1;0
16;2004;A;81;0;0;1;2;0;1;1;2;2;2;1;5;2;5;2;4;2;1;0
17;2004;A;81;0;0;0;1;1;0;0;0;0;0;0;3;1;0;0;0;0;1;0
18;2004;A;81;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;2;0;0;0
1;2004;A;82;0;0;0;1;0;1;3;3;1;3;2;4;6;4;11;7;8;8;0
2;2004;A;82;0;0;0;0;0;2;3;7;6;12;6;13;16;20;14;19;18;24;0
3;2004;A;82;0;1;1;2;3;2;6;9;10;11;17;28;19;25;23;31;26;27;0
4;2004;A;82;0;1;0;1;4;2;3;5;10;11;7;11;15;10;16;9;18;14;0
5;2004;A;82;0;0;0;0;4;1;0;1;4;11;9;8;10;18;25;16;11;24;0
6;2004;A;82;0;0;0;0;1;2;5;5;7;9;12;10;12;25;21;17;14;13;0
7;2004;A;82;0;0;0;0;1;0;1;3;3;7;1;3;4;7;10;3;6;10;0
8;2004;A;82;0;0;0;1;3;4;5;2;3;9;12;15;19;18;23;19;15;22;0
9;2004;A;82;0;0;0;1;0;4;4;6;10;7;7;30;21;29;30;22;21;22;0
10;2004;A;82;0;0;0;0;0;0;2;1;0;0;0;3;1;3;6;5;2;6;0
11;2004;A;82;0;0;0;0;0;0;0;1;0;0;2;2;1;6;5;3;1;2;0
12;2004;A;82;0;0;2;0;0;1;4;1;6;9;8;11;11;11;14;7;8;14;0
13;2004;A;82;0;0;0;0;1;0;0;4;3;5;4;9;6;6;7;5;5;4;0
14;2004;A;82;0;0;0;0;2;1;0;0;1;3;0;3;1;6;2;1;1;2;0
15;2004;A;82;0;1;0;1;0;1;2;5;5;7;5;19;11;8;8;13;13;11;0
16;2004;A;82;0;0;0;0;0;2;2;6;6;7;10;9;11;17;25;18;12;18;0
17;2004;A;82;0;0;0;0;0;0;1;1;4;2;3;0;1;5;4;3;9;7;0
18;2004;A;82;0;0;0;0;1;0;0;1;2;1;3;2;5;3;2;6;3;2;0
1;2004;A;90;0;0;0;0;0;0;0;0;2;3;1;3;8;3;8;6;7;10;0
2;2004;A;90;0;0;0;0;0;0;1;2;4;3;2;12;8;9;25;17;20;32;0
3;2004;A;90;0;0;0;0;0;0;0;4;5;7;5;11;11;16;25;32;33;59;0
4;2004;A;90;0;0;0;0;0;0;1;1;3;4;4;8;10;4;10;12;17;16;0
5;2004;A;90;0;0;0;0;1;1;0;1;2;2;8;8;13;9;13;17;19;18;0
6;2004;A;90;0;0;0;0;0;0;0;0;0;1;5;16;10;14;19;23;16;22;0
7;2004;A;90;0;0;0;0;0;0;0;0;3;0;3;3;2;6;4;10;8;14;0
8;2004;A;90;0;0;0;0;0;0;1;2;4;6;9;7;10;14;23;21;29;33;0
9;2004;A;90;0;0;0;0;0;3;0;1;3;5;9;7;6;16;26;29;17;30;0
10;2004;A;90;0;0;0;0;0;0;0;0;0;0;1;1;1;4;5;4;6;2;0
11;2004;A;90;0;0;0;0;0;0;0;0;0;2;1;0;4;3;2;6;1;4;0
12;2004;A;90;0;0;0;0;0;0;0;3;1;2;5;8;9;11;13;20;13;10;0
13;2004;A;90;0;0;0;0;0;0;1;1;0;1;2;3;5;9;5;5;4;8;0
14;2004;A;90;0;0;0;0;0;0;1;0;1;1;1;2;5;0;2;5;5;4;0
15;2004;A;90;0;0;0;0;0;0;1;3;2;3;4;7;7;12;12;12;12;12;0
16;2004;A;90;0;0;0;0;0;0;0;2;2;3;6;8;7;11;16;18;27;22;0
17;2004;A;90;0;0;0;0;0;0;0;0;0;1;0;1;1;4;9;8;2;8;0
18;2004;A;90;0;0;0;0;0;0;0;1;0;1;2;0;2;1;4;2;3;4;0
1;2004;A;91;0;0;0;0;0;1;3;0;1;4;9;5;5;8;13;17;13;19;0
2;2004;A;91;0;0;0;0;1;1;2;6;8;13;13;18;21;39;45;43;47;51;0
3;2004;A;91;0;0;0;0;1;1;3;5;10;18;18;19;45;41;56;63;43;86;0
4;2004;A;91;0;0;0;0;0;2;3;5;5;9;9;11;28;20;24;30;16;42;0
5;2004;A;91;0;0;0;0;1;1;2;6;8;8;17;21;25;35;42;33;40;54;0
6;2004;A;91;0;0;0;2;0;3;1;2;5;11;21;24;21;31;29;45;29;37;0
7;2004;A;91;0;0;0;1;0;0;1;1;3;2;4;6;4;6;12;11;11;11;0
8;2004;A;91;0;1;0;0;2;0;2;3;4;11;13;18;25;29;41;49;47;46;0
9;2004;A;91;0;0;0;1;0;2;7;6;6;15;13;27;30;44;42;43;48;55;0
10;2004;A;91;0;0;0;0;0;1;2;1;3;6;4;3;2;4;9;7;8;8;0
11;2004;A;91;0;0;0;0;0;1;1;1;0;2;3;2;3;5;7;6;9;4;0
12;2004;A;91;0;0;0;0;1;1;3;4;5;8;9;14;10;24;33;21;22;25;0
13;2004;A;91;0;0;0;0;0;1;0;2;4;1;6;7;3;8;10;9;12;14;0
14;2004;A;91;0;0;1;0;0;0;0;1;3;2;4;6;7;7;10;11;6;6;0
15;2004;A;91;0;0;0;0;1;2;1;7;9;7;10;19;27;25;29;21;13;18;0
16;2004;A;91;0;0;0;1;1;1;3;3;4;8;13;15;21;24;26;25;26;27;0
17;2004;A;91;0;0;0;0;0;0;0;1;1;5;5;1;7;12;13;11;3;11;0
18;2004;A;91;0;0;0;0;0;0;2;2;1;0;2;2;5;5;11;6;3;1;0
1;2004;A;99;0;0;0;1;1;0;1;3;4;10;12;9;9;11;30;25;18;34;0
2;2004;A;99;0;0;0;0;2;0;3;9;11;9;24;31;42;44;68;49;50;75;0
3;2004;A;99;0;0;0;0;0;3;4;13;19;24;24;43;52;72;94;87;89;106;0
4;2004;A;99;0;0;0;0;0;2;5;5;16;15;20;21;38;38;41;46;43;51;0
5;2004;A;99;0;0;2;0;1;2;3;10;9;20;27;34;36;51;58;70;76;99;0
6;2004;A;99;0;1;1;0;2;1;2;5;12;22;15;35;50;48;59;61;61;57;0
7;2004;A;99;0;0;0;0;0;0;1;1;1;8;9;11;11;26;12;20;18;19;0
8;2004;A;99;0;0;0;0;1;2;3;10;11;11;16;23;38;40;61;39;54;72;0
9;2004;A;99;0;0;0;2;2;3;5;10;22;28;32;44;55;71;100;70;73;89;0
10;2004;A;99;0;0;1;0;0;0;0;4;1;5;5;14;8;5;10;19;13;16;0
11;2004;A;99;0;0;0;0;0;1;0;2;4;2;3;4;5;9;13;11;8;7;0
12;2004;A;99;0;0;0;0;1;3;1;10;6;15;16;27;36;24;42;37;42;52;0
13;2004;A;99;0;0;0;0;2;3;1;6;3;8;14;6;14;19;19;21;19;18;0
14;2004;A;99;0;0;0;0;1;0;0;3;3;3;6;3;7;1;6;6;14;6;0
15;2004;A;99;0;0;0;0;1;1;1;6;10;8;14;22;21;39;36;35;28;37;0
16;2004;A;99;0;0;0;0;0;0;7;5;9;24;26;22;48;60;56;69;51;56;0
17;2004;A;99;0;0;0;0;0;1;0;2;4;9;6;3;7;15;15;20;16;16;0
18;2004;A;99;0;0;0;0;0;0;0;2;3;6;5;2;6;12;11;12;5;12;0
1;2004;A;100;0;3;12;12;13;34;46;83;100;151;192;234;312;377;493;506;466;579;0
2;2004;A;100;1;8;8;27;31;61;91;181;286;414;453;626;891;1183;1539;1616;1676;2149;0
3;2004;A;100;3;11;20;40;55;91;148;250;369;561;698;930;1214;1599;2155;2284;2206;2904;0
4;2004;A;100;4;7;10;29;43;59;92;166;236;300;381;482;735;796;1042;1013;900;1110;0
5;2004;A;100;0;5;22;19;40;56;96;173;272;389;475;682;869;1202;1505;1683;1649;2252;0
6;2004;A;100;3;7;20;23;48;75;116;186;313;433;515;689;945;1177;1339;1377;1227;1522;0
7;2004;A;100;0;0;7;6;16;19;35;60;90;141;177;242;312;361;436;399;387;528;0
8;2004;A;100;1;8;8;16;46;66;103;186;253;378;446;612;864;1089;1443;1524;1503;1932;0
9;2004;A;100;6;10;20;34;62;102;165;276;418;519;645;877;1160;1528;1876;1837;1706;2170;0
10;2004;A;100;0;0;5;1;7;7;27;35;56;91;90;125;204;227;316;283;279;344;0
11;2004;A;100;0;1;1;5;7;11;14;27;54;64;62;109;137;206;221;265;201;292;0
12;2004;A;100;1;7;12;17;40;50;86;144;208;281;351;496;571;784;999;988;916;1185;0
13;2004;A;100;1;8;7;13;23;42;46;77;109;172;220;259;329;435;454;410;377;395;0
14;2004;A;100;0;1;5;5;9;17;22;45;57;80;94;129;178;183;259;276;218;260;0
15;2004;A;100;0;8;8;31;49;54;78;147;219;338;380;496;674;781;861;831;712;787;0
16;2004;A;100;0;4;9;23;37;59;95;147;265;360;444;565;784;964;1105;1096;1032;1342;0
17;2004;A;100;2;1;4;6;12;23;27;56;82;121;142;194;255;321;403;439;412;461;0
18;2004;A;100;0;1;1;8;6;9;23;30;45;72;85;121;168;194;242;213;199;185;0
1;2005;A;14;0;0;0;0;2;2;1;4;10;7;10;10;13;19;27;20;16;26;0
2;2005;A;14;0;1;0;0;4;7;6;13;13;20;32;38;44;53;69;57;74;71;0
3;2005;A;14;0;0;2;3;4;6;9;26;25;34;48;65;64;97;123;104;97;124;0
4;2005;A;14;0;0;1;0;1;4;7;10;16;25;17;29;44;45;39;44;41;41;0
5;2005;A;14;0;0;0;1;1;3;7;12;20;24;34;42;58;66;70;91;70;90;0
6;2005;A;14;0;0;0;0;1;3;8;6;28;24;36;39;40;54;57;64;57;55;0
7;2005;A;14;0;0;0;0;1;4;2;4;5;8;6;11;12;19;19;11;8;7;0
8;2005;A;14;0;0;0;2;1;5;3;7;16;19;38;30;54;58;64;65;47;72;0
9;2005;A;14;0;0;0;3;9;6;13;14;33;39;45;62;84;90;108;101;85;76;0
10;2005;A;14;0;0;0;0;0;2;0;4;4;4;6;11;13;13;17;12;14;12;0
11;2005;A;14;0;0;0;0;0;0;0;5;3;6;6;4;6;7;6;8;7;13;0
12;2005;A;14;0;0;1;2;0;5;3;10;13;16;16;18;33;44;46;38;41;34;0
13;2005;A;14;0;1;0;0;1;2;3;2;11;7;8;9;19;17;19;16;15;9;0
14;2005;A;14;0;0;0;0;0;0;0;2;3;4;6;8;6;16;10;10;5;7;0
15;2005;A;14;0;0;0;0;2;3;6;8;18;18;30;32;34;37;44;29;30;33;0
16;2005;A;14;0;0;0;2;2;2;4;9;20;23;38;27;43;50;52;55;45;53;0
17;2005;A;14;0;0;0;0;2;1;3;5;3;16;5;8;11;14;23;12;12;20;0
18;2005;A;14;0;0;0;0;0;2;1;3;3;5;6;6;6;8;11;10;8;7;0
1;2005;A;15;0;0;0;1;0;0;0;1;1;0;4;4;6;6;5;6;4;4;0
2;2005;A;15;0;0;0;0;0;0;0;1;3;6;9;10;13;15;16;14;16;24;0
3;2005;A;15;0;0;0;0;0;0;0;1;3;8;9;8;19;23;20;20;22;28;0
4;2005;A;15;0;0;0;0;1;0;0;2;5;6;9;7;8;5;12;11;10;7;0
5;2005;A;15;0;0;0;1;0;0;1;0;2;2;5;7;8;14;12;20;16;30;0
6;2005;A;15;0;0;0;1;0;0;1;2;7;11;7;8;11;18;13;8;12;16;0
7;2005;A;15;0;0;0;0;0;0;1;3;0;1;4;2;3;5;8;9;6;7;0
8;2005;A;15;0;0;0;0;0;0;3;1;2;3;4;13;4;17;14;20;17;14;0
9;2005;A;15;0;0;0;0;0;1;1;9;7;12;14;15;25;22;23;30;16;24;0
10;2005;A;15;0;0;0;0;0;0;0;1;0;0;2;1;3;2;1;4;2;4;0
11;2005;A;15;0;0;1;0;0;0;0;1;0;0;0;1;3;3;3;1;0;2;0
12;2005;A;15;0;0;0;0;0;1;1;1;5;7;4;5;6;8;9;13;8;9;0
13;2005;A;15;0;0;0;0;0;1;0;1;0;2;2;4;6;3;6;4;2;3;0
14;2005;A;15;0;0;0;0;0;0;0;0;0;2;0;1;0;3;2;5;2;5;0
15;2005;A;15;0;0;0;0;0;0;0;1;4;8;6;10;6;9;8;5;13;10;0
16;2005;A;15;0;0;0;0;1;0;2;2;6;5;8;10;13;8;21;7;10;11;0
17;2005;A;15;0;0;0;0;0;0;1;0;1;4;2;2;2;5;3;2;6;8;0
18;2005;A;15;0;0;0;0;0;0;0;0;1;1;0;0;1;0;3;2;6;2;0
1;2005;A;16;0;0;0;0;0;0;1;0;7;9;11;12;21;22;28;43;30;41;0
2;2005;A;16;0;0;0;1;0;1;4;8;13;19;25;37;61;91;102;112;116;160;0
3;2005;A;16;0;0;0;0;1;4;6;10;16;41;34;64;81;115;128;156;162;206;0
4;2005;A;16;0;0;0;1;0;1;6;7;12;18;31;45;42;70;78;97;83;85;0
5;2005;A;16;0;0;0;1;0;1;3;3;5;17;16;39;53;70;103;109;97;131;0
6;2005;A;16;0;0;0;0;0;4;4;6;22;24;28;51;66;87;94;100;83;122;0
7;2005;A;16;0;0;1;0;0;2;0;6;10;6;20;19;16;32;28;22;40;56;0
8;2005;A;16;0;0;0;0;1;1;5;7;12;17;34;31;63;93;88;103;94;124;0
9;2005;A;16;0;0;0;0;0;3;5;7;17;30;41;38;64;92;114;104;98;132;0
10;2005;A;16;0;0;0;0;0;0;0;2;5;8;11;9;11;19;24;22;20;31;0
11;2005;A;16;0;0;0;0;0;0;3;0;5;6;2;6;6;10;18;20;20;21;0
12;2005;A;16;0;0;0;0;1;1;4;6;12;16;24;26;35;44;71;63;61;64;0
13;2005;A;16;0;0;0;0;0;0;1;5;5;7;8;13;19;32;28;30;21;35;0
14;2005;A;16;0;0;0;0;0;0;2;4;2;3;10;11;8;11;13;14;20;18;0
15;2005;A;16;0;0;0;0;1;0;4;5;10;20;28;28;32;41;49;59;54;64;0
16;2005;A;16;0;0;0;1;0;0;4;7;9;27;23;46;47;73;83;85;79;85;0
17;2005;A;16;0;0;0;0;1;0;0;0;4;7;9;10;18;22;27;16;29;48;0
18;2005;A;16;0;0;0;0;0;0;0;3;5;2;2;8;5;12;15;13;18;13;0
1;2005;A;18;0;0;0;1;1;2;1;1;5;9;4;18;20;38;43;44;42;63;0
2;2005;A;18;0;0;0;0;1;2;3;8;10;27;24;38;52;81;107;120;129;168;0
3;2005;A;18;0;0;0;0;0;4;5;13;21;26;31;53;86;120;147;179;179;231;0
4;2005;A;18;0;0;0;0;1;0;2;5;15;10;20;33;36;43;81;70;76;97;0
5;2005;A;18;0;0;0;0;2;3;3;5;8;20;31;36;49;69;104;111;126;181;0
6;2005;A;18;0;0;0;0;1;2;4;12;17;25;26;52;56;77;96;92;98;121;0
7;2005;A;18;0;0;1;0;1;1;1;1;4;10;10;10;24;37;37;40;36;51;0
8;2005;A;18;0;0;0;0;0;2;1;6;12;12;30;44;53;60;94;108;106;156;0
9;2005;A;18;0;0;0;0;1;2;5;8;24;22;38;60;78;100;148;133;125;182;0
10;2005;A;18;0;0;0;0;0;0;0;0;1;6;3;5;13;14;17;16;21;29;0
11;2005;A;18;0;0;0;0;0;0;1;2;5;3;0;6;10;12;13;21;21;23;0
12;2005;A;18;0;0;0;1;0;2;3;5;10;11;19;19;42;67;58;76;56;105;0
13;2005;A;18;0;0;0;0;0;0;3;4;5;7;14;12;28;26;40;46;38;41;0
14;2005;A;18;0;0;0;0;0;0;1;1;2;3;3;8;13;8;12;17;18;17;0
15;2005;A;18;0;0;0;0;0;2;3;4;15;20;25;42;41;55;71;72;65;73;0
16;2005;A;18;0;0;0;0;1;2;2;6;8;17;38;33;42;64;87;89;70;114;0
17;2005;A;18;0;0;0;0;0;1;2;3;3;4;5;12;16;28;24;30;30;32;0
18;2005;A;18;0;0;0;0;0;1;0;1;1;4;9;8;14;14;10;11;14;10;0
1;2005;A;19;0;0;0;1;1;1;1;2;7;7;8;14;14;14;22;29;18;26;0
2;2005;A;19;0;0;0;0;3;3;4;14;12;28;28;36;46;67;74;69;66;78;0
3;2005;A;19;0;0;1;0;1;3;9;12;13;29;20;50;50;56;88;92;72;110;0
4;2005;A;19;0;0;0;0;1;1;5;5;11;11;17;18;29;46;47;46;35;41;0
5;2005;A;19;0;0;0;1;1;2;2;7;10;17;30;40;36;49;76;80;74;99;0
6;2005;A;19;0;0;1;1;1;4;6;12;22;19;28;36;47;62;61;81;48;62;0
7;2005;A;19;0;0;0;0;0;2;2;5;5;9;9;5;13;22;22;27;25;29;0
8;2005;A;19;0;0;0;0;2;1;4;7;16;29;18;36;37;50;78;76;61;76;0
9;2005;A;19;0;0;0;0;4;6;8;14;19;37;28;48;56;64;94;80;78;104;0
10;2005;A;19;0;0;0;0;0;0;0;1;1;6;5;7;13;7;13;11;9;14;0
11;2005;A;19;0;0;0;0;0;0;1;4;1;4;7;5;6;11;12;8;14;22;0
12;2005;A;19;0;0;0;0;2;1;2;7;8;13;19;22;38;39;54;40;41;44;0
13;2005;A;19;0;0;0;0;5;0;1;2;5;15;14;12;24;17;24;17;18;11;0
14;2005;A;19;0;0;0;0;0;1;2;2;4;6;10;6;10;11;8;18;12;7;0
15;2005;A;19;0;0;0;0;0;0;3;7;10;8;22;30;22;30;32;37;31;60;0
16;2005;A;19;0;0;0;0;2;3;7;8;16;24;24;27;39;54;59;47;55;71;0
17;2005;A;19;0;0;0;1;1;1;1;1;4;7;9;13;13;12;17;19;14;31;0
18;2005;A;19;0;0;0;0;0;2;2;3;2;4;3;5;8;9;11;8;9;16;0
1;2005;A;22;0;0;0;0;1;0;0;1;2;1;4;6;8;14;15;11;16;18;0
2;2005;A;22;0;0;0;0;1;1;1;4;8;12;14;21;33;31;37;30;41;61;0
3;2005;A;22;0;0;0;0;2;2;3;8;12;13;21;22;27;50;64;55;44;66;0
4;2005;A;22;0;0;0;0;0;1;2;4;5;3;12;17;16;28;36;22;27;33;0
5;2005;A;22;0;0;0;0;0;0;0;2;8;3;12;13;26;28;43;39;52;54;0
6;2005;A;22;0;0;0;0;1;1;0;4;7;11;15;28;28;19;27;39;39;45;0
7;2005;A;22;0;0;0;0;0;0;1;2;1;2;13;10;10;4;13;14;14;19;0
8;2005;A;22;0;0;0;0;0;1;6;1;8;13;7;16;20;30;40;39;25;49;0
9;2005;A;22;0;0;0;0;1;3;2;2;7;10;24;23;27;41;57;52;44;63;0
10;2005;A;22;0;0;0;0;0;0;0;0;3;1;3;0;8;6;6;10;5;11;0
11;2005;A;22;0;0;0;0;0;0;0;2;0;1;3;2;4;4;7;7;9;11;0
12;2005;A;22;0;0;0;0;1;0;1;3;5;8;6;7;12;22;20;21;15;29;0
13;2005;A;22;0;0;0;0;0;0;1;0;3;1;12;6;11;9;4;10;5;13;0
14;2005;A;22;0;0;0;0;0;0;0;1;2;5;1;5;4;5;8;3;4;5;0
15;2005;A;22;0;0;0;0;1;2;0;1;6;5;2;10;15;22;22;28;21;17;0
16;2005;A;22;0;0;0;0;1;1;1;3;5;7;8;12;19;22;28;23;29;45;0
17;2005;A;22;0;0;0;0;0;0;0;2;0;4;2;4;5;7;10;10;17;17;0
18;2005;A;22;0;0;0;0;0;1;2;1;3;4;3;5;3;5;5;7;7;6;0
1;2005;A;23;0;0;0;0;0;0;1;0;0;0;1;5;3;3;4;5;10;19;0
2;2005;A;23;0;0;0;0;0;0;0;1;0;1;8;4;6;6;21;18;18;42;0
3;2005;A;23;0;0;0;0;0;0;1;0;3;2;10;12;12;18;30;24;24;49;0
